,filename,start_time,end_time,site_id,time_difference
909,artis_24_audio1_2022-08-04_04-00-00_(75),2022-08-04 04:00:00+00:00,2022-08-04 04:10:00+00:00,artis_24_,-45747.0
910,artis_24_audio1_2022-08-04_05-00-00_(79),2022-08-04 05:00:00+00:00,2022-08-04 05:10:00+00:00,artis_24_,44991.0
911,artis_24_audio1_2022-08-04_07-30-00_(89),2022-08-04 07:30:00+00:00,2022-08-04 07:40:00+00:00,artis_24_,35991.0
912,artis_24_audio1_2022-08-04_09-00-00_(95),2022-08-04 09:00:00+00:00,2022-08-04 09:10:00+00:00,artis_24_,30591.0
913,artis_24_audio1_2022-08-04_08-30-00_(93),2022-08-04 08:30:00+00:00,2022-08-04 08:40:00+00:00,artis_24_,32391.0
914,artis_24_audio1_2022-08-04_11-03-25_(107),2022-08-04 11:03:25+00:00,2022-08-04 11:03:25+00:00,artis_24_,23486.0
915,artis_24_audio1_2022-08-04_08-15-00_(92),2022-08-04 08:15:00+00:00,2022-08-04 08:25:00+00:00,artis_24_,33291.0
916,artis_24_audio1_2022-08-04_11-03-23_(105),2022-08-04 11:03:23+00:00,2022-08-04 11:03:23+00:00,artis_24_,23488.0
917,artis_24_audio1_2022-08-04_10-30-00_(101),2022-08-04 10:30:00+00:00,2022-08-04 10:40:00+00:00,artis_24_,25191.0
918,artis_24_audio1_2022-08-04_05-45-00_(82),2022-08-04 05:45:00+00:00,2022-08-04 05:55:00+00:00,artis_24_,42291.0
919,artis_24_audio1_2022-08-04_11-03-30_(112),2022-08-04 11:03:30+00:00,2022-08-04 11:03:30+00:00,artis_24_,23481.0
920,artis_24_audio1_2022-08-04_11-03-33_(114),2022-08-04 11:03:33+00:00,2022-08-04 11:03:33+00:00,artis_24_,23478.0
921,artis_24_audio1_2022-08-04_07-00-00_(87),2022-08-04 07:00:00+00:00,2022-08-04 07:10:00+00:00,artis_24_,37791.0
922,artis_24_audio1_2022-08-04_09-15-00_(96),2022-08-04 09:15:00+00:00,2022-08-04 09:25:00+00:00,artis_24_,29691.0
923,artis_24_audio1_2022-08-04_09-45-00_(98),2022-08-04 09:45:00+00:00,2022-08-04 09:55:00+00:00,artis_24_,27891.0
924,artis_24_audio1_2022-08-04_11-03-26_(108),2022-08-04 11:03:26+00:00,2022-08-04 11:03:26+00:00,artis_24_,23485.0
925,artis_24_audio1_2022-08-03_11-50-16_(4),2022-08-03 11:50:16+00:00,2022-08-03 11:50:16+00:00,artis_24_,12737.0
926,artis_24_audio1_2022-08-03_11-50-12_(3),2022-08-03 11:50:12+00:00,2022-08-03 11:50:14+00:00,artis_24_,12740.0
927,artis_24_audio1_2022-08-03_11-50-23_(7),2022-08-03 11:50:23+00:00,2022-08-03 11:50:23+00:00,artis_24_,12730.0
928,artis_24_audio1_2022-08-03_11-50-21_(6),2022-08-03 11:50:21+00:00,2022-08-03 11:50:21+00:00,artis_24_,12732.0
929,artis_24_audio1_2022-08-03_12-45-00_(14),2022-08-03 12:45:00+00:00,2022-08-03 12:55:00+00:00,artis_24_,9153.0
930,artis_24_audio1_2022-08-03_12-00-00_(11),2022-08-03 12:00:00+00:00,2022-08-03 12:10:00+00:00,artis_24_,11853.0
931,artis_24_audio1_2022-08-03_14-45-00_(22),2022-08-03 14:45:00+00:00,2022-08-03 14:55:00+00:00,artis_24_,1953.0
932,artis_24_audio1_2022-08-03_14-15-00_(20),2022-08-03 14:15:00+00:00,2022-08-03 14:25:00+00:00,artis_24_,3753.0
933,artis_24_audio1_2022-08-03_13-15-00_(16),2022-08-03 13:15:00+00:00,2022-08-03 13:25:00+00:00,artis_24_,7353.0
934,artis_24_audio1_2022-08-03_13-45-00_(18),2022-08-03 13:45:00+00:00,2022-08-03 13:55:00+00:00,artis_24_,5553.0
935,artis_24_audio1_2022-08-03_13-30-00_(17),2022-08-03 13:30:00+00:00,2022-08-03 13:40:00+00:00,artis_24_,6453.0
936,artis_24_audio1_2022-08-03_14-00-00_(19),2022-08-03 14:00:00+00:00,2022-08-03 14:10:00+00:00,artis_24_,4653.0
937,artis_24_audio1_2022-08-03_16-00-00_(27),2022-08-03 16:00:00+00:00,2022-08-03 16:10:00+00:00,artis_24_,-2547.0
938,artis_24_audio1_2022-08-03_18-45-00_(38),2022-08-03 18:45:00+00:00,2022-08-03 18:55:00+00:00,artis_24_,-12447.0
939,artis_24_audio1_2022-08-03_15-45-00_(26),2022-08-03 15:45:00+00:00,2022-08-03 15:55:00+00:00,artis_24_,-1647.0
940,artis_24_audio1_2022-08-03_17-15-00_(32),2022-08-03 17:15:00+00:00,2022-08-03 17:25:00+00:00,artis_24_,-7047.0
941,artis_24_audio1_2022-08-03_19-45-00_(42),2022-08-03 19:45:00+00:00,2022-08-03 19:55:00+00:00,artis_24_,-16047.0
942,artis_24_audio1_2022-08-03_20-15-00_(44),2022-08-03 20:15:00+00:00,2022-08-03 20:25:00+00:00,artis_24_,-17847.0
943,artis_24_audio1_2022-08-03_18-15-00_(36),2022-08-03 18:15:00+00:00,2022-08-03 18:25:00+00:00,artis_24_,-10647.0
944,artis_24_audio1_2022-08-03_21-00-00_(47),2022-08-03 21:00:00+00:00,2022-08-03 21:10:00+00:00,artis_24_,-20547.0
945,artis_24_audio1_2022-08-03_22-45-00_(54),2022-08-03 22:45:00+00:00,2022-08-03 22:55:00+00:00,artis_24_,-26847.0
946,artis_24_audio1_2022-08-04_01-30-00_(65),2022-08-04 01:30:00+00:00,2022-08-04 01:40:00+00:00,artis_24_,-36747.0
947,artis_24_audio1_2022-08-03_23-15-00_(56),2022-08-03 23:15:00+00:00,2022-08-03 23:25:00+00:00,artis_24_,-28647.0
948,artis_24_audio1_2022-08-04_00-30-00_(61),2022-08-04 00:30:00+00:00,2022-08-04 00:40:00+00:00,artis_24_,-33147.0
949,artis_24_audio1_2022-08-04_02-30-00_(69),2022-08-04 02:30:00+00:00,2022-08-04 02:40:00+00:00,artis_24_,-40347.0
950,artis_24_audio1_2022-08-04_02-00-00_(67),2022-08-04 02:00:00+00:00,2022-08-04 02:10:00+00:00,artis_24_,-38547.0
951,artis_24_audio1_2022-08-04_00-45-00_(62),2022-08-04 00:45:00+00:00,2022-08-04 00:55:00+00:00,artis_24_,-34047.0
952,artis_24_audio1_2022-08-04_02-45-00_(70),2022-08-04 02:45:00+00:00,2022-08-04 02:55:00+00:00,artis_24_,-41247.0
953,artis_24_audio1_2022-08-04_05-15-00_(80),2022-08-04 05:15:00+00:00,2022-08-04 05:25:00+00:00,artis_24_,44091.0
954,artis_24_audio1_2022-08-04_06-15-00_(84),2022-08-04 06:15:00+00:00,2022-08-04 06:25:00+00:00,artis_24_,40491.0
955,artis_24_audio1_2022-08-04_04-30-00_(77),2022-08-04 04:30:00+00:00,2022-08-04 04:40:00+00:00,artis_24_,46791.0
956,artis_24_audio1_2022-08-04_06-45-00_(86),2022-08-04 06:45:00+00:00,2022-08-04 06:55:00+00:00,artis_24_,38691.0
957,artis_24_audio1_2022-08-04_07-45-00_(90),2022-08-04 07:45:00+00:00,2022-08-04 07:55:00+00:00,artis_24_,35091.0
958,artis_24_audio1_2022-08-04_11-00-00_(103),2022-08-04 11:00:00+00:00,2022-08-04 11:03:18+00:00,artis_24_,23592.0
959,artis_24_audio1_2022-08-04_10-00-00_(99),2022-08-04 10:00:00+00:00,2022-08-04 10:10:00+00:00,artis_24_,26991.0
960,artis_24_audio1_2022-08-04_08-45-00_(94),2022-08-04 08:45:00+00:00,2022-08-04 08:55:00+00:00,artis_24_,31491.0
961,artis_24_audio1_2022-08-04_11-03-24_(106),2022-08-04 11:03:24+00:00,2022-08-04 11:03:24+00:00,artis_24_,23487.0
962,artis_24_audio1_2022-08-04_08-00-00_(91),2022-08-04 08:00:00+00:00,2022-08-04 08:10:00+00:00,artis_24_,34191.0
963,artis_24_audio1_2022-08-04_10-45-00_(102),2022-08-04 10:45:00+00:00,2022-08-04 10:55:00+00:00,artis_24_,24291.0
964,artis_24_audio1_2022-08-04_10-15-00_(100),2022-08-04 10:15:00+00:00,2022-08-04 10:25:00+00:00,artis_24_,26091.0
965,artis_24_audio1_2022-08-04_11-03-19_(104),2022-08-04 11:03:19+00:00,2022-08-04 11:03:21+00:00,artis_24_,23491.0
966,artis_24_audio1_2022-08-04_11-03-31_(113),2022-08-04 11:03:31+00:00,2022-08-04 11:03:31+00:00,artis_24_,23480.0
967,artis_24_audio1_2022-08-04_04-15-00_(76),2022-08-04 04:15:00+00:00,2022-08-04 04:25:00+00:00,artis_24_,-46647.0
968,artis_24_audio1_2022-08-04_06-00-00_(83),2022-08-04 06:00:00+00:00,2022-08-04 06:10:00+00:00,artis_24_,41391.0
969,artis_24_audio1_2022-08-04_11-03-29_(111),2022-08-04 11:03:29+00:00,2022-08-04 11:03:29+00:00,artis_24_,23482.0
970,artis_24_audio1_2022-08-04_11-03-28_(110),2022-08-04 11:03:28+00:00,2022-08-04 11:03:28+00:00,artis_24_,23483.0
971,artis_24_audio1_2022-08-04_11-03-27_(109),2022-08-04 11:03:27+00:00,2022-08-04 11:03:27+00:00,artis_24_,23484.0
972,artis_24_audio1_2022-08-04_09-30-00_(97),2022-08-04 09:30:00+00:00,2022-08-04 09:40:00+00:00,artis_24_,28791.0
973,artis_24_audio1_2022-08-03_11-47-28_(1),2022-08-03 11:47:28+00:00,2022-08-03 11:49:56+00:00,artis_24_,12831.0
974,artis_24_audio1_2022-08-03_11-47-05_(0),2022-08-03 11:47:05+00:00,2022-08-03 11:47:26+00:00,artis_24_,12917.5
975,artis_24_audio1_2022-08-03_11-49-58_(2),2022-08-03 11:49:58+00:00,2022-08-03 11:50:10+00:00,artis_24_,12749.0
976,artis_24_audio1_2022-08-03_11-50-17_(5),2022-08-03 11:50:17+00:00,2022-08-03 11:50:19+00:00,artis_24_,12735.0
977,artis_24_audio1_2022-08-03_11-50-37_(10),2022-08-03 11:50:37+00:00,2022-08-03 11:55:00+00:00,artis_24_,12584.5
978,artis_24_audio1_2022-08-03_11-50-24_(8),2022-08-03 11:50:24+00:00,2022-08-03 11:50:24+00:00,artis_24_,12729.0
979,artis_24_audio1_2022-08-03_11-50-25_(9),2022-08-03 11:50:25+00:00,2022-08-03 11:50:36+00:00,artis_24_,12722.5
980,artis_24_audio1_2022-08-03_13-00-00_(15),2022-08-03 13:00:00+00:00,2022-08-03 13:10:00+00:00,artis_24_,8253.0
